seascape	painting	0.66847687372275	0.30689472119803
irradiation	spread	0.4990404049573	0.17556887265788
naturopath	therapist	0.63311674175508	0.24822664597741
liberal	adult	0.49956609101214	0.31306963195189
clout	target	0.52597709617895	0.22675985097891
sibyl	prophet	0.23176495276171	0.1357754535892
trencher	digger	0.21397854010101	0.077922291071978
moment	statistic	0.31816063347729	0.27815637895655
couple	two	0.74851823246333	0.69267397338597
web	membrane	0.19399934803119	0.09522901071428
nystatin	antibiotic	0.60742771075292	0.12281612050982
activism	policy	0.71340353109184	0.38892653092312
gamine	girl	0.7101330206148	0.139275644557
romper	garment	0.45727905391074	0.19406649436638
booby	gannet	-0.07819066807532	0.083337538879597
concreteness	materiality	0.31448614383726	0.49550084266726
responsibility	trustworthiness	0.21318210510381	0.21902756109499
blemish	appearance	0.55853905737695	0.23164861302419
presupposition	supposition	0.42878488603882	0.50824119242997
mantle	epidermis	0.19934329912034	0.34124276358333
proclivity	inclination	0.55435378905244	0.50210977862386
swivel	coupling	0.26099735807086	0.12286786148457
pussycat	person	0.44211191708961	-0.056919942330347
tinsel	thread	0.55165931161147	0.28207967746948
oligarch	ruler	0.40617595927617	0.28651006249381
bailor	deliverer	0.045923231327854	0.32112708750683
exuberance	liveliness	0.37977868974648	0.42130577171591
disappearance	departure	0.50792368050162	0.38914746283132
album	book	0.68437505558196	0.57306330198695
aliquot	divisor	0.10860168475945	0.24919483626959
effluent	waste	0.73707010001513	0.52625094199745
barbette	mound	0.38727298098559	0.08589303490519
impeller	blade	0.54709416659408	0.37696873062823
regionalism	loyalty	0.46749907097073	0.042998490100718
horn	process	0.5350965029945	0.19366791697473
leatherleaf	shrub	0.5686269577753	0.076924588433493
bract	husk	0.2116570608105	0.23248015317107
coaching	employment	0.54866084356114	0.33395475700603
displacement	movement	0.51897176361337	0.25899291807799
strictness	conscientiousness	0.16830937071822	0.39242595387578
extradition	surrender	0.50546430629814	0.52705372137555
washroom	toilet	0.55481321916967	0.45966369664245
cob	swan	0.2724647324135	0.041019929142084
grantor	granter	-0.25084873457918	0.36085523445127
marc	brandy	0.17882768774089	0.087796925931765
turtleneck	jersey	0.34956318461094	0.29360436828081
fraternization	association	0.16422021550264	-0.15668639194272
astringent	medicine	0.54492288372857	0.0034496180443165
sordidness	dirtiness	0.027164829265179	0.68325955795846
punster	humorist	0.35280223080092	0.20584080375888
recidivist	criminal	0.51878969017415	0.059478246339438
sound	happening	0.52142174024478	0.4213944536411
delusion	deception	0.57559998318247	0.47806089077525
mastitis	inflammation	0.75088702843484	0.42915353774342
breadstick	bread	0.50922390281031	0.073329933355781
acceptation	acceptance	0.63037723715109	0.04237956677341
substation	station	0.61098928129411	0.38829920140896
ewe	sheep	0.50091024459083	0.22969250086136
contretemps	brush	0.34483621692779	-0.0065687044242235
briber	criminal	0.35705970572238	-0.17702153574973
rhizopus	mold	0.53785758738531	0.084605547166046
meerschaum	pipe	0.74044068611102	0.37460755737367
kneel	motion	0.42675045802702	-0.034950378291242
hair	process	0.49509901235804	0.27840260318293
bulrush	rush	0.036725316865947	-0.16116180574301
sphinx	person	0.5111911828816	-0.065607585109408
southland	region	0.57379018469685	0.24456043303867
flatbread	bread	0.79153805661306	0.51578809228825
nightlife	diversion	0.31401282228819	0.14186334316829
arrears	indebtedness	0.38605530389182	0.5443295572082
vesicle	sac	0.23104554652504	0.066331807043383
joint	spot	0.5560575596099	0.3111548844711
anchovy	fish	0.77423083778436	0.3990021090518
extinction	conditioning	0.19364295258894	-0.029396880712403
thinker	intellectual	0.62105727718049	0.43438420979166
fusillade	fire	0.69050367565067	0.2318646005849
variation	thing	0.65573073810485	0.30291579396861
allegation	accusation	0.73183576686999	0.94227248710377
magic	supernaturalism	-0.18950785289868	0.020756612846455
freestyle	race	0.67844382507518	0.476061827041
worker	person	0.76669744632297	0.51823595549849
caliph	ruler	0.56946213172685	0.48406392503221
business	aim	0.61347595888382	0.45551522163181
way	condition	0.56968719403372	0.44820892466546
gasp	inhalation	0.1978971581089	0.1273999635887
vessel	container	0.57047912550598	0.6353787462517
oratory	address	0.56062247026918	0.1936481673934
exposure	abandonment	0.36724179785681	0.20558753946486
clique	set	0.61523469407732	0.065589321195932
iodide	halide	0.47977674941364	0.55181124646697
pedestal	status	0.44808191004258	0.062077312364614
draft	pull	0.51725808293899	0.28793238702116
tutorial	session	0.57250755424276	0.25500257584465
naughtiness	disobedience	0.32676173987024	0.13714424703377
taco	dish	0.72733605595704	0.45489471452266
scoop	shovel	0.42930516553076	0.50572915413708
lift	layer	0.37897098128313	0.19807833178379
shirtdress	dress	0.65457608150519	0.20236402242316
inhabitant	person	0.80193373194881	0.34804743557235
member	associate	0.58683081494477	0.63008022561202
invitation	letter	0.77126535605742	0.58587309775586
hydrocele	disorder	0.50056038775956	0.0028779436559472
rasp	file	0.38404395925771	0.065527544403835
outbreak	happening	0.49124130964732	0.35804707371175
speculation	investment	0.51393894606757	0.48709137382623
signboard	structure	0.68718916136893	0.096462129718764
menorrhagia	menstruation	0.38459598817045	0.38985049459521
hole	defect	0.36789089144355	0.18667133424592
hindrance	difficulty	0.5997963662071	0.31682248272864
gen	information	0.47724884540185	0.17379022289254
giving	conveyance	0.093323099261675	-0.01519804629658
command	status	0.6410570136719	0.36312689299526
cheek	feature	0.56338676592921	0.19242803611965
plate	receptacle	0.24230740801977	0.25945887487819
insufficiency	inability	0.52271388814877	0.25015741504569
regularity	quality	0.66324015824665	0.22571336444408
hammerhead	head	0.39275365523301	-0.092321457406286
rake	libertine	-0.25446010067817	0.016935670372712
grandstand	stand	0.6744675952596	0.33807529210162
suction	pressure	0.68348537594141	0.26213341516462
testament	creed	0.31239770135555	0.31890823061045
trim	cut	0.72685590099639	0.63509457688866
unoriginality	quality	0.61949850583909	-0.14787921972314
bog	wetland	0.55319136780229	0.46535800194317
adjunct	inessential	-0.322027765663	-0.033718109939264
fagot	bundle	0.28942047908716	-0.16942696373527
aquatic	plant	0.68111122879234	0.4411797748244
playlet	play	0.55229496204479	-0.223014180772
nepheline	mineral	0.41792728699553	0.091628687920179
phimosis	abnormality	0.6440279743805	0.27247634693099
psychic	occultist	0.088654309676134	0.25830646620848
purslane	herb	0.61770972603989	0.071731430313528
giant	enterprise	0.49601746775053	0.37637793474956
outback	bush	0.41713190361295	0.052736132822176
soul	feeling	0.67586721892794	0.47274309727654
bin	container	0.38017500021325	0.2098588860078
middleweight	prizefighter	0.2767431338261	0.34896376477415
cardroom	room	0.66757341794491	-0.12492225963465
berating	rebuke	0.40123404751204	0.26769937972929
replacement	substitution	0.40228502494089	0.37150255521513
attic	wall	0.65611676062514	0.29684259906602
purveyor	supplier	0.42575029442743	0.38453040249626
liquor	liquid	0.57420796529282	0.29675302897949
omnipotence	state	0.3603361933253	-0.080782783648818
tract	system	0.59858591967348	0.23518589075062
mold	dish	0.47799268675488	0.34954096153929
britches	breeches	0.36754809796659	0.40709746781743
needle	pointer	0.37643340972804	0.32029439469867
mending	garment	0.33700392030562	0.13081254460358
crash	accident	0.73248536322498	0.86916983656993
codeine	analgesic	0.5844785563502	0.55790489928083
vizsla	pointer	0.3558635097725	0.085271609782061
typing	writing	0.66346352464096	0.43349046791634
over	part	0.79027050585356	0.72227988909347
malfunction	failure	0.77389757135762	0.51888431107626
assay	test	0.60143117136267	0.30768347250504
king	rival	0.5202483787873	0.35700967322725
condition	statement	0.68208839736785	0.5889241764104
limerick	verse	0.31296744556011	0.055594225767028
