seascape	painting	0.67782289860001	0.30689472119803
irradiation	spread	0.49072245964215	0.17556887265788
naturopath	therapist	0.61891380295772	0.24822664597741
liberal	adult	0.45338241250252	0.31306963195189
clout	target	0.54852177431559	0.22675985097891
sibyl	prophet	0.21755321600161	0.1357754535892
trencher	digger	0.21090178476877	0.077922291071978
moment	statistic	0.30912438685213	0.27815637895655
couple	two	0.7474888003778	0.69267397338597
web	membrane	0.21036097645123	0.09522901071428
nystatin	antibiotic	0.57725168375924	0.12281612050982
activism	policy	0.72951016907961	0.38892653092312
gamine	girl	0.72511525355718	0.139275644557
romper	garment	0.45263782243306	0.19406649436638
booby	gannet	-0.094091310022193	0.083337538879597
concreteness	materiality	0.39220687480528	0.49550084266726
responsibility	trustworthiness	0.20314157441244	0.21902756109499
blemish	appearance	0.56324982627779	0.23164861302419
presupposition	supposition	0.4495902296921	0.50824119242997
mantle	epidermis	0.1855272665539	0.34124276358333
proclivity	inclination	0.58417960885686	0.50210977862386
swivel	coupling	0.19232331470941	0.12286786148457
pussycat	person	0.34373869880155	-0.056919942330347
tinsel	thread	0.55140807779638	0.28207967746948
oligarch	ruler	0.44208505989743	0.28651006249381
bailor	deliverer	0.028077767305841	0.32112708750683
exuberance	liveliness	0.41373854274791	0.42130577171591
disappearance	departure	0.50324003859408	0.38914746283132
album	book	0.6798099577624	0.57306330198695
aliquot	divisor	0.11906193244232	0.24919483626959
effluent	waste	0.73197576536615	0.52625094199745
barbette	mound	0.39865951040991	0.08589303490519
impeller	blade	0.55895461999215	0.37696873062823
regionalism	loyalty	0.48005427822573	0.042998490100718
horn	process	0.54603946812918	0.19366791697473
leatherleaf	shrub	0.59600669608301	0.076924588433493
bract	husk	0.19569658017914	0.23248015317107
coaching	employment	0.52214494145343	0.33395475700603
displacement	movement	0.53231818246158	0.25899291807799
strictness	conscientiousness	0.20703541382808	0.39242595387578
extradition	surrender	0.50898585466841	0.52705372137555
washroom	toilet	0.56234572438988	0.45966369664245
cob	swan	0.24854188725284	0.041019929142084
grantor	granter	-0.25667483948521	0.36085523445127
marc	brandy	0.1649759168657	0.087796925931765
turtleneck	jersey	0.3484215881366	0.29360436828081
fraternization	association	0.10454792567915	-0.15668639194272
astringent	medicine	0.52182029529176	0.0034496180443165
sordidness	dirtiness	0.085596723858397	0.68325955795846
punster	humorist	0.35276803965232	0.20584080375888
recidivist	criminal	0.4800025209291	0.059478246339438
sound	happening	0.50924143798849	0.4213944536411
delusion	deception	0.58791773279568	0.47806089077525
mastitis	inflammation	0.75689799226972	0.42915353774342
breadstick	bread	0.48291100556485	0.073329933355781
acceptation	acceptance	0.62395710764237	0.04237956677341
substation	station	0.63229940143772	0.38829920140896
ewe	sheep	0.43967330222086	0.22969250086136
contretemps	brush	0.32048935850834	-0.0065687044242235
briber	criminal	0.27967758805533	-0.17702153574973
rhizopus	mold	0.51824754300619	0.084605547166046
meerschaum	pipe	0.73343424340928	0.37460755737367
kneel	motion	0.38844687902548	-0.034950378291242
hair	process	0.52565671129226	0.27840260318293
bulrush	rush	0.017932686538971	-0.16116180574301
sphinx	person	0.45685840932928	-0.065607585109408
southland	region	0.56682814981963	0.24456043303867
flatbread	bread	0.78788632751367	0.51578809228825
nightlife	diversion	0.32189747888834	0.14186334316829
arrears	indebtedness	0.41825188360008	0.5443295572082
vesicle	sac	0.22882513110478	0.066331807043383
joint	spot	0.55807514869178	0.3111548844711
anchovy	fish	0.80059845606576	0.3990021090518
extinction	conditioning	0.17200370139608	-0.029396880712403
thinker	intellectual	0.63972425511849	0.43438420979166
fusillade	fire	0.69479223151165	0.2318646005849
variation	thing	0.68035530006912	0.30291579396861
allegation	accusation	0.74092597759203	0.94227248710377
magic	supernaturalism	-0.23469247368856	0.020756612846455
freestyle	race	0.66933759403452	0.476061827041
worker	person	0.74130109237989	0.51823595549849
caliph	ruler	0.62637369671897	0.48406392503221
business	aim	0.61123158625046	0.45551522163181
way	condition	0.55687515967993	0.44820892466546
gasp	inhalation	0.18985932710168	0.1273999635887
vessel	container	0.58540568398151	0.6353787462517
oratory	address	0.56411263745453	0.1936481673934
exposure	abandonment	0.36860322087282	0.20558753946486
clique	set	0.63156008198986	0.065589321195932
iodide	halide	0.48137337068452	0.55181124646697
pedestal	status	0.4430641911906	0.062077312364614
draft	pull	0.5072438732166	0.28793238702116
tutorial	session	0.58713181974761	0.25500257584465
naughtiness	disobedience	0.32849019344897	0.13714424703377
taco	dish	0.71147590745256	0.45489471452266
scoop	shovel	0.4471925532936	0.50572915413708
lift	layer	0.3608329029455	0.19807833178379
shirtdress	dress	0.6434085136447	0.20236402242316
inhabitant	person	0.78182608156574	0.34804743557235
member	associate	0.55241429272118	0.63008022561202
invitation	letter	0.7669023561407	0.58587309775586
hydrocele	disorder	0.46955223401462	0.0028779436559472
rasp	file	0.37095291064602	0.065527544403835
outbreak	happening	0.51712877681219	0.35804707371175
speculation	investment	0.4869167327355	0.48709137382623
signboard	structure	0.66746823741227	0.096462129718764
menorrhagia	menstruation	0.3923708322835	0.38985049459521
hole	defect	0.36681580080523	0.18667133424592
hindrance	difficulty	0.5957063367566	0.31682248272864
gen	information	0.48645242863057	0.17379022289254
giving	conveyance	0.10348328169291	-0.01519804629658
command	status	0.63018821864586	0.36312689299526
cheek	feature	0.54787818868041	0.19242803611965
plate	receptacle	0.21793337468482	0.25945887487819
